CustomerID,observation_date,window_month_year,recency_days,frequency,monetary,return_rate,customer_age_days,avg_items_per_transaction,unique_products,avg_order_value,churn,future_monetary_90d
13051,2010-06-01,2010-06,21,2,155.8,0.0,40,36.0,4,77.9,1,0.0
13052,2010-06-01,2010-06,19,3,1885.29,0.0,78,258.3333333333333,118,628.43,0,179.54
13053,2010-06-01,2010-06,64,1,127.65,0.0,0,47.0,17,127.65,1,0.0
13057,2010-06-01,2010-06,74,1,353.49,0.5,0,230.0,26,353.49,0,368.6
13059,2010-06-01,2010-06,61,2,626.09,0.0,0,108.0,90,313.045,0,1292.28
13064,2010-06-01,2010-06,34,1,239.65,0.0,0,69.0,12,239.65,0,321.6
13070,2010-06-01,2010-06,32,2,308.4,0.3333333333333333,142,76.0,9,154.2,1,0.0
13071,2010-06-01,2010-06,55,1,129.22,0.0,0,30.0,12,129.22,1,0.0
13074,2010-06-01,2010-06,60,3,1062.24,0.25,106,205.33333333333334,24,354.08,0,316.5
13077,2010-06-01,2010-06,32,3,974.5400000000001,0.0,139,261.3333333333333,85,324.8466666666667,0,231.58
13078,2010-06-01,2010-06,4,14,7269.96,0.44,177,169.64285714285714,70,519.2828571428571,0,3579.28
13080,2010-06-01,2010-06,4,2,160.75,0.3333333333333333,47,26.5,8,80.375,1,0.0
13081,2010-06-01,2010-06,3,8,14345.23,0.38461538461538464,170,1340.5,365,1793.15375,0,6316.76
13082,2010-06-01,2010-06,7,5,1941.6200000000001,0.2857142857142857,152,449.2,18,388.324,0,1093.5
13085,2010-06-01,2010-06,122,6,2017.2,0.0,59,121.33333333333333,33,336.2,1,0.0
13087,2010-06-01,2010-06,169,1,313.64,0.0,0,86.0,15,313.64,1,0.0
13089,2010-06-01,2010-06,5,42,19947.34,0.2222222222222222,174,269.3095238095238,289,474.93666666666667,0,13838.48
13091,2010-06-01,2010-06,172,2,1976.0,0.5,0,436.5,24,988.0,1,0.0
13092,2010-06-01,2010-06,46,3,788.7,0.4,64,70.66666666666667,30,262.90000000000003,0,607.45
13093,2010-06-01,2010-06,4,17,13722.33,0.39285714285714285,174,441.4117647058824,94,807.1958823529412,0,9805.27
13097,2010-06-01,2010-06,13,11,4409.82,0.3125,168,164.54545454545453,219,400.89272727272726,0,1443.57
13101,2010-06-01,2010-06,4,2,449.31,0.0,120,130.5,37,224.655,0,144.9
13102,2010-06-01,2010-06,7,2,839.95,0.0,17,146.5,30,419.975,0,1776.09
13103,2010-06-01,2010-06,20,1,123.34,0.0,0,66.0,6,123.34,1,0.0
13104,2010-06-01,2010-06,96,1,96.66,0.0,0,30.0,2,96.66,0,181.56
13107,2010-06-01,2010-06,53,2,1302.33,0.3333333333333333,63,633.5,48,651.165,0,1002.26
13110,2010-06-01,2010-06,96,3,705.8000000000001,0.25,85,57.666666666666664,49,235.26666666666668,0,241.9
13111,2010-06-01,2010-06,161,1,321.88000000000005,0.0,0,180.0,12,321.88000000000005,1,0.0
13113,2010-06-01,2010-06,1,3,1942.94,0.0,62,205.0,80,647.6466666666666,0,1836.31
13114,2010-06-01,2010-06,173,1,234.38,0.0,0,74.0,16,234.38,1,0.0
13115,2010-06-01,2010-06,14,2,959.04,0.5,27,433.0,65,479.52,0,829.46
13117,2010-06-01,2010-06,22,3,407.25,0.25,43,109.66666666666667,27,135.75,0,356.54999999999995
13119,2010-06-01,2010-06,111,1,134.9,0.0,0,110.0,11,134.9,1,0.0
13126,2010-06-01,2010-06,38,2,782.29,0.5,52,301.0,43,391.145,0,306.55
13128,2010-06-01,2010-06,74,1,263.5,0.0,0,31.0,1,263.5,1,0.0
13131,2010-06-01,2010-06,111,1,651.41,0.0,0,345.0,36,651.41,0,742.17
13136,2010-06-01,2010-06,29,2,1931.07,0.6666666666666666,144,505.5,89,965.535,0,352.45
13141,2010-06-01,2010-06,19,5,2266.14,0.2857142857142857,153,276.2,101,453.22799999999995,0,1083.1
13143,2010-06-01,2010-06,27,1,405.1,0.5,0,198.0,23,405.1,1,0.0
13145,2010-06-01,2010-06,42,1,102.0,0.0,0,24.0,1,102.0,0,102.0
13148,2010-06-01,2010-06,10,7,2824.52,0.3,164,170.71428571428572,154,403.5028571428571,0,517.52
13150,2010-06-01,2010-06,73,1,176.51999999999998,0.0,0,108.0,3,176.51999999999998,0,273.45
13151,2010-06-01,2010-06,68,2,1322.8700000000001,0.3333333333333333,1,234.5,71,661.4350000000001,1,0.0
13152,2010-06-01,2010-06,12,4,1334.69,0.2,124,162.5,79,333.6725,0,350.56
13154,2010-06-01,2010-06,178,1,337.1,0.0,0,152.0,18,337.1,0,675.88
13156,2010-06-01,2010-06,111,2,1239.6,0.0,8,378.0,77,619.8,1,0.0
13157,2010-06-01,2010-06,17,2,1805.86,0.0,66,766.0,66,902.93,0,1239.92
13162,2010-06-01,2010-06,13,8,5849.2,0.2,164,346.25,88,731.15,0,1428.82
13163,2010-06-01,2010-06,53,1,17.65,0.5,0,3.0,2,17.65,1,0.0
13164,2010-06-01,2010-06,12,2,372.2,0.3333333333333333,98,60.0,7,186.1,1,0.0
13169,2010-06-01,2010-06,5,1,127.2,0.0,0,24.0,5,127.2,1,0.0
13173,2010-06-01,2010-06,4,8,1724.8500000000001,0.2,168,116.0,109,215.60625000000002,1,0.0
13174,2010-06-01,2010-06,10,6,3928.38,0.0,168,294.3333333333333,346,654.73,1,0.0
13175,2010-06-01,2010-06,25,2,831.45,0.3333333333333333,153,211.5,40,415.725,1,0.0
13178,2010-06-01,2010-06,34,5,3930.52,0.375,131,522.4,129,786.104,0,2363.7
13179,2010-06-01,2010-06,61,1,572.3100000000001,0.0,0,368.0,34,572.3100000000001,1,0.0
13180,2010-06-01,2010-06,50,1,86.10000000000001,0.0,0,42.0,4,86.10000000000001,1,0.0
13183,2010-06-01,2010-06,25,2,879.0600000000001,0.6,52,265.0,17,439.53000000000003,0,880.1600000000001
13187,2010-06-01,2010-06,67,3,130.99,0.25,0,93.33333333333333,14,43.663333333333334,1,0.0
13190,2010-06-01,2010-06,120,2,362.05,0.3333333333333333,54,39.5,10,181.025,0,208.61
13191,2010-06-01,2010-06,101,1,164.69,0.0,0,115.0,58,164.69,1,0.0
13192,2010-06-01,2010-06,34,2,1365.97,0.3333333333333333,95,457.5,78,682.985,0,280.67
13196,2010-06-01,2010-06,60,1,199.97,0.5,0,63.0,12,199.97,0,423.90999999999997
13197,2010-06-01,2010-06,52,1,373.01000000000005,0.0,0,204.0,19,373.01000000000005,1,0.0
13199,2010-06-01,2010-06,24,13,2960.9300000000003,0.0,152,171.6153846153846,16,227.76384615384617,0,1146.82
13201,2010-06-01,2010-06,7,2,653.08,0.0,78,268.5,50,326.54,0,587.53
13202,2010-06-01,2010-06,18,4,1051.49,0.0,155,96.75,39,262.8725,0,170.14000000000001
13203,2010-06-01,2010-06,74,2,460.21999999999997,0.0,91,258.0,27,230.10999999999999,0,542.05
13204,2010-06-01,2010-06,174,1,966.6600000000001,0.0,0,428.0,57,966.6600000000001,1,0.0
13206,2010-06-01,2010-06,7,11,7533.04,0.15384615384615385,168,580.9090909090909,368,684.8218181818182,0,531.08
13207,2010-06-01,2010-06,55,1,214.20000000000002,0.0,0,36.0,4,214.20000000000002,1,0.0
13208,2010-06-01,2010-06,179,1,61.120000000000005,0.0,0,56.0,16,61.120000000000005,0,300.12
13209,2010-06-01,2010-06,24,4,2126.5,0.0,103,351.0,40,531.625,0,491.4
13211,2010-06-01,2010-06,22,4,688.15,0.3333333333333333,154,129.0,64,172.0375,0,200.95000000000002
13213,2010-06-01,2010-06,11,1,295.55,0.0,0,189.0,19,295.55,0,319.40000000000003
13214,2010-06-01,2010-06,25,3,1957.83,0.0,64,558.6666666666666,133,652.61,0,435.09
13217,2010-06-01,2010-06,98,1,132.5,0.0,0,250.0,1,132.5,1,0.0
13219,2010-06-01,2010-06,61,1,76.23,0.0,0,11.0,11,76.23,1,0.0
13220,2010-06-01,2010-06,18,1,516.8,0.0,0,200.0,32,516.8,1,0.0
13222,2010-06-01,2010-06,20,1,88.5,0.0,0,30.0,1,88.5,1,0.0
13223,2010-06-01,2010-06,15,2,402.71999999999997,0.0,92,144.0,4,201.35999999999999,0,201.6
13225,2010-06-01,2010-06,49,5,5842.07,0.0,116,502.6,46,1168.414,0,2357.74
13230,2010-06-01,2010-06,4,4,746.2,0.0,69,132.5,165,186.55,0,1326.96
13233,2010-06-01,2010-06,137,1,290.63,0.0,0,231.0,17,290.63,1,0.0
13234,2010-06-01,2010-06,115,2,356.95,0.0,59,81.0,56,178.475,1,0.0
13238,2010-06-01,2010-06,33,1,117.0,0.0,0,60.0,6,117.0,1,0.0
13240,2010-06-01,2010-06,43,3,269.47,0.25,51,36.333333333333336,36,89.82333333333334,1,0.0
13242,2010-06-01,2010-06,5,2,214.5,0.0,105,55.0,9,107.25,0,175.5
13243,2010-06-01,2010-06,74,1,292.66,0.0,0,174.0,52,292.66,1,0.0
13249,2010-06-01,2010-06,31,3,305.6,0.0,95,74.66666666666667,2,101.86666666666667,0,338.24
13252,2010-06-01,2010-06,68,1,346.9,0.5,0,126.0,17,346.9,1,0.0
13253,2010-06-01,2010-06,146,1,974.39,0.0,0,883.0,25,974.39,1,0.0
13259,2010-06-01,2010-06,15,6,827.01,0.0,126,44.5,141,137.835,1,0.0
13262,2010-06-01,2010-06,43,1,232.41,0.0,0,93.0,26,232.41,1,0.0
13266,2010-06-01,2010-06,6,4,1317.72,0.2,159,344.25,60,329.43,0,475.54
13267,2010-06-01,2010-06,21,7,2431.86,0.3,153,137.71428571428572,68,347.40857142857146,0,348.02
13269,2010-06-01,2010-06,38,7,1564.99,0.0,141,235.42857142857142,76,223.57,0,486.59
13275,2010-06-01,2010-06,75,1,180.16,0.0,0,130.0,44,180.16,1,0.0
13276,2010-06-01,2010-06,85,1,396.83,0.0,0,118.0,70,396.83,0,222.70000000000002
13278,2010-06-01,2010-06,53,1,297.69,0.0,0,264.0,26,297.69,0,336.92
13280,2010-06-01,2010-06,87,1,478.5,0.5,0,160.0,25,478.5,1,0.0
13283,2010-06-01,2010-06,10,2,279.7,0.0,72,57.0,13,139.85,1,0.0
13285,2010-06-01,2010-06,43,2,655.47,0.0,23,203.0,42,327.735,1,0.0
13286,2010-06-01,2010-06,43,1,734.91,0.0,0,274.0,46,734.91,1,0.0
13287,2010-06-01,2010-06,46,3,781.59,0.5714285714285714,101,143.0,46,260.53000000000003,1,0.0
13288,2010-06-01,2010-06,95,2,548.64,0.0,13,72.0,1,274.32,0,303.97
13289,2010-06-01,2010-06,166,1,307.95,0.0,0,119.0,16,307.95,1,0.0
13291,2010-06-01,2010-06,11,4,1125.1,0.0,98,111.75,80,281.275,0,1375.56
13293,2010-06-01,2010-06,36,3,746.13,0.25,75,114.33333333333333,43,248.71,0,111.46000000000001
13294,2010-06-01,2010-06,89,1,815.79,0.0,0,543.0,48,815.79,1,0.0
13295,2010-06-01,2010-06,19,1,306.5,0.6666666666666666,0,274.0,20,306.5,1,0.0
13296,2010-06-01,2010-06,20,1,121.35000000000001,0.0,0,97.0,7,121.35000000000001,0,456.74
13300,2010-06-01,2010-06,17,1,314.98,0.0,0,115.0,17,314.98,1,0.0
13304,2010-06-01,2010-06,112,1,307.85,0.5,0,113.0,17,307.85,0,308.3
13305,2010-06-01,2010-06,82,1,415.78000000000003,0.0,0,296.0,48,415.78000000000003,0,538.56
13307,2010-06-01,2010-06,35,1,227.74,0.0,0,100.0,13,227.74,0,30.6
13308,2010-06-01,2010-06,39,1,284.86,0.0,0,230.0,17,284.86,1,0.0
13313,2010-06-01,2010-06,24,5,1312.67,0.16666666666666666,155,220.6,62,262.534,0,577.33
13315,2010-06-01,2010-06,132,1,310.26000000000005,0.0,0,232.0,22,310.26000000000005,1,0.0
13316,2010-06-01,2010-06,82,1,2017.3600000000001,0.0,0,3768.0,17,2017.3600000000001,0,1191.93
13317,2010-06-01,2010-06,31,4,1431.11,0.3333333333333333,138,206.75,62,357.7775,0,973.64
13319,2010-06-01,2010-06,17,16,5148.09,0.2,158,134.125,140,321.755625,0,1752.8400000000001
13324,2010-06-01,2010-06,6,1,350.15999999999997,0.0,0,587.0,16,350.15999999999997,0,1498.9099999999999
13327,2010-06-01,2010-06,7,6,2986.85,0.14285714285714285,156,244.66666666666666,96,497.80833333333334,0,921.1
13329,2010-06-01,2010-06,178,1,334.65,0.0,0,270.0,19,334.65,0,654.4
13330,2010-06-01,2010-06,8,2,1229.15,0.0,89,362.5,39,614.575,1,0.0
13333,2010-06-01,2010-06,101,1,162.17999999999998,0.0,0,261.0,12,162.17999999999998,1,0.0
13334,2010-06-01,2010-06,95,1,1191.6200000000001,0.5,0,649.0,94,1191.6200000000001,0,1535.31
13338,2010-06-01,2010-06,3,2,1508.75,0.3333333333333333,142,383.5,75,754.375,0,449.85
13340,2010-06-01,2010-06,63,3,6986.06,0.0,34,852.6666666666666,49,2328.686666666667,0,3485.5
13346,2010-06-01,2010-06,14,2,105.9,0.0,25,33.0,2,52.95,0,140.4
13357,2010-06-01,2010-06,4,3,2316.94,0.0,66,428.3333333333333,195,772.3133333333334,0,911.47
13360,2010-06-01,2010-06,137,2,715.15,0.3333333333333333,6,150.5,22,357.575,0,367.15999999999997
13361,2010-06-01,2010-06,60,1,817.25,0.0,0,189.0,24,817.25,0,633.25
13371,2010-06-01,2010-06,75,1,1189.01,0.5,0,594.0,64,1189.01,0,1108.65
13373,2010-06-01,2010-06,64,2,2154.85,0.0,112,827.0,105,1077.425,1,0.0
13377,2010-06-01,2010-06,88,1,815.32,0.6666666666666666,0,285.0,36,815.32,1,0.0
13381,2010-06-01,2010-06,7,3,2164.4700000000003,0.25,173,447.0,79,721.4900000000001,0,939.4399999999999
13382,2010-06-01,2010-06,61,3,655.65,0.0,113,134.0,34,218.54999999999998,1,0.0
13388,2010-06-01,2010-06,46,1,508.55,0.0,0,419.0,34,508.55,1,0.0
13392,2010-06-01,2010-06,120,1,91.14,0.0,0,82.0,8,91.14,1,0.0
13393,2010-06-01,2010-06,26,4,1131.45,0.3333333333333333,148,165.5,53,282.8625,1,0.0
13394,2010-06-01,2010-06,8,6,2340.1,0.25,173,264.0,103,390.01666666666665,0,745.0600000000001
13397,2010-06-01,2010-06,20,4,1339.34,0.3333333333333333,111,211.5,36,334.835,1,0.0
13400,2010-06-01,2010-06,25,1,310.83,0.5,0,284.0,23,310.83,1,0.0
13402,2010-06-01,2010-06,7,1,290.6,0.0,0,224.0,21,290.6,0,315.02
13403,2010-06-01,2010-06,166,1,78.6,0.0,0,44.0,3,78.6,1,0.0
13405,2010-06-01,2010-06,12,2,532.76,0.3333333333333333,155,323.0,11,266.38,0,108.60000000000001
13406,2010-06-01,2010-06,74,1,140.16,0.5,0,96.0,2,140.16,1,0.0
13407,2010-06-01,2010-06,21,3,2244.7,0.5,83,563.3333333333334,85,748.2333333333332,1,0.0
13408,2010-06-01,2010-06,1,25,13597.222,0.16666666666666666,177,289.4,139,543.88888,0,3315.18
13410,2010-06-01,2010-06,141,2,682.9200000000001,0.3333333333333333,32,162.0,7,341.46000000000004,1,0.0
13412,2010-06-01,2010-06,63,1,487.35,0.0,0,176.0,33,487.35,1,0.0
13413,2010-06-01,2010-06,82,6,429.44,0.25,47,75.83333333333333,38,71.57333333333334,1,0.0
13414,2010-06-01,2010-06,46,1,219.86,0.5,0,262.0,11,219.86,0,571.36
13415,2010-06-01,2010-06,73,3,749.67,0.25,98,147.33333333333334,85,249.89,0,51.0
13416,2010-06-01,2010-06,179,1,228.3,0.0,0,66.0,7,228.3,1,0.0
13417,2010-06-01,2010-06,61,2,714.4,0.3333333333333333,51,136.0,32,357.2,0,314.26
13418,2010-06-01,2010-06,7,6,2904.73,0.14285714285714285,163,315.3333333333333,84,484.12166666666667,0,640.91
13421,2010-06-01,2010-06,106,3,819.49,0.25,0,164.0,64,273.16333333333336,0,718.09
13425,2010-06-01,2010-06,22,1,836.56,0.5,0,574.0,52,836.56,0,942.86
13426,2010-06-01,2010-06,21,5,2164.67,0.0,151,262.2,68,432.934,0,803.71
13427,2010-06-01,2010-06,165,1,96.0,0.0,0,96.0,6,96.0,0,327.93
13431,2010-06-01,2010-06,40,2,531.15,0.3333333333333333,62,136.5,24,265.575,0,264.9
13432,2010-06-01,2010-06,14,2,439.1,0.0,40,108.5,98,219.55,1,0.0
13433,2010-06-01,2010-06,46,2,410.74,0.0,93,57.0,12,205.37,0,247.58
13434,2010-06-01,2010-06,98,1,339.18,0.0,0,156.0,13,339.18,1,0.0
13442,2010-06-01,2010-06,110,3,419.87,0.0,70,38.333333333333336,33,139.95666666666668,1,0.0
13443,2010-06-01,2010-06,48,4,765.4300000000001,0.2,71,136.75,106,191.35750000000002,0,318.49
13445,2010-06-01,2010-06,69,1,241.89999999999998,0.0,0,198.0,7,241.89999999999998,1,0.0
13446,2010-06-01,2010-06,4,7,2473.26,0.36363636363636365,101,223.42857142857142,78,353.3228571428572,0,1120.95
13448,2010-06-01,2010-06,11,4,2740.1,0.0,164,357.25,168,685.025,1,0.0
13450,2010-06-01,2010-06,20,2,548.24,0.3333333333333333,25,268.0,23,274.12,0,915.3
13451,2010-06-01,2010-06,15,2,2153.94,0.3333333333333333,55,750.0,239,1076.97,0,1191.86
13454,2010-06-01,2010-06,84,1,219.87,0.0,0,198.0,23,219.87,1,0.0
13455,2010-06-01,2010-06,36,3,914.8000000000001,0.25,137,126.66666666666667,51,304.93333333333334,1,0.0
13457,2010-06-01,2010-06,131,2,148.22,0.5,48,48.0,9,74.11,1,0.0
13459,2010-06-01,2010-06,67,2,1160.4099999999999,0.0,57,493.0,57,580.2049999999999,1,0.0
13461,2010-06-01,2010-06,40,1,336.6,0.5,0,244.0,11,336.6,0,1930.8
13462,2010-06-01,2010-06,80,3,526.46,0.0,88,107.33333333333333,33,175.48666666666668,1,0.0
13464,2010-06-01,2010-06,61,1,299.34000000000003,0.5,0,149.0,14,299.34000000000003,0,414.82
13465,2010-06-01,2010-06,29,1,611.5,0.0,0,302.0,21,611.5,1,0.0
13466,2010-06-01,2010-06,71,1,262.31,0.0,0,189.0,16,262.31,0,266.44
13468,2010-06-01,2010-06,7,14,3417.69,0.2222222222222222,172,98.07142857142857,123,244.12071428571429,0,1407.85
13469,2010-06-01,2010-06,96,1,82.4,0.0,0,52.0,6,82.4,1,0.0
13473,2010-06-01,2010-06,17,6,2235.12,0.14285714285714285,149,122.33333333333333,44,372.52,1,0.0
13476,2010-06-01,2010-06,87,1,240.8,0.0,0,78.0,14,240.8,0,303.6
13477,2010-06-01,2010-06,32,2,809.84,0.0,94,268.5,48,404.92,0,179.84
13478,2010-06-01,2010-06,75,3,1650.51,0.4,44,307.6666666666667,93,550.17,0,565.27
13480,2010-06-01,2010-06,122,1,493.94,0.0,0,202.0,31,493.94,1,0.0
13481,2010-06-01,2010-06,31,3,1156.04,0.0,146,187.66666666666666,61,385.34666666666664,0,419.29
13482,2010-06-01,2010-06,70,1,151.45,0.0,0,71.0,9,151.45,1,0.0
13484,2010-06-01,2010-06,82,1,165.78,0.0,0,112.0,11,165.78,1,0.0
13485,2010-06-01,2010-06,4,4,1309.05,0.2,174,222.0,73,327.2625,0,248.18
13487,2010-06-01,2010-06,177,1,103.95,0.0,0,25.0,6,103.95,0,167.52
13488,2010-06-01,2010-06,14,3,1656.6599999999999,0.0,112,294.0,69,552.2199999999999,0,2242.19
13490,2010-06-01,2010-06,97,1,154.25,0.0,0,25.0,8,154.25,1,0.0
13491,2010-06-01,2010-06,12,9,2350.19,0.0,163,116.11111111111111,94,261.13222222222225,0,563.85
13495,2010-06-01,2010-06,69,3,1210.51,0.25,106,227.0,25,403.50333333333333,1,0.0
13497,2010-06-01,2010-06,68,3,582.23,0.0,44,89.66666666666667,27,194.07666666666668,0,236.55
13498,2010-06-01,2010-06,173,1,327.38,0.0,0,362.0,17,327.38,1,0.0
13501,2010-06-01,2010-06,13,1,595.17,0.5,0,315.0,30,595.17,0,949.62
13503,2010-06-01,2010-06,104,2,931.02,0.3333333333333333,0,230.0,117,465.51,0,757.52
13508,2010-06-01,2010-06,85,1,176.07999999999998,0.0,0,156.0,16,176.07999999999998,1,0.0
13510,2010-06-01,2010-06,36,3,1312.79,0.5,125,242.33333333333334,78,437.59666666666664,0,468.42
13511,2010-06-01,2010-06,119,1,282.76,0.0,0,60.0,5,282.76,1,0.0
13512,2010-06-01,2010-06,26,1,153.3,0.0,0,84.0,11,153.3,0,120.66
13513,2010-06-01,2010-06,98,1,299.64,0.5,0,128.0,13,299.64,1,0.0
13514,2010-06-01,2010-06,22,2,588.7,0.0,102,94.0,13,294.35,1,0.0
13515,2010-06-01,2010-06,87,1,188.1,0.0,0,50.0,7,188.1,1,0.0
13520,2010-06-01,2010-06,50,3,1795.88,0.25,115,297.3333333333333,43,598.6266666666667,0,722.8199999999999
13526,2010-06-01,2010-06,181,2,1182.0,0.5,0,955.5,29,591.0,1,0.0
13527,2010-06-01,2010-06,36,3,1349.16,0.25,94,215.66666666666666,108,449.72,0,495.72
13530,2010-06-01,2010-06,77,1,402.98,0.0,0,272.0,18,402.98,1,0.0
13531,2010-06-01,2010-06,38,2,607.31,0.0,140,111.5,26,303.655,0,341.96
13538,2010-06-01,2010-06,99,2,803.54,0.0,19,147.0,43,401.77,1,0.0
13539,2010-06-01,2010-06,24,2,346.09,0.3333333333333333,8,58.0,17,173.045,0,493.53
13540,2010-06-01,2010-06,98,2,369.25,0.0,0,68.5,20,184.625,0,263.14
13541,2010-06-01,2010-06,13,1,310.35,0.0,0,91.0,2,310.35,1,0.0
13542,2010-06-01,2010-06,15,9,2051.75,0.1,156,44.55555555555556,64,227.97222222222223,0,1097.26
13543,2010-06-01,2010-06,77,2,1439.61,0.0,52,164.5,37,719.805,1,0.0
13544,2010-06-01,2010-06,87,1,194.32,0.0,0,79.0,52,194.32,0,162.62
13551,2010-06-01,2010-06,109,1,152.39999999999998,0.0,0,24.0,1,152.39999999999998,1,0.0
13552,2010-06-01,2010-06,52,3,1346.06,0.25,48,186.0,39,448.68666666666667,0,976.0899999999999
13553,2010-06-01,2010-06,117,1,517.8,0.0,0,206.0,85,517.8,1,0.0
13555,2010-06-01,2010-06,35,5,1623.35,0.2857142857142857,96,112.6,70,324.66999999999996,0,680.74
13557,2010-06-01,2010-06,67,6,1525.38,0.14285714285714285,106,212.83333333333334,85,254.23000000000002,0,155.73
13561,2010-06-01,2010-06,15,5,796.23,0.0,76,95.0,79,159.246,0,377.46999999999997
13562,2010-06-01,2010-06,117,3,1600.0,0.0,19,142.0,46,533.3333333333334,0,677.55
13564,2010-06-01,2010-06,15,14,5499.65,0.3333333333333333,165,218.28571428571428,264,392.83214285714286,0,4832.74
13566,2010-06-01,2010-06,82,1,291.12,0.0,0,223.0,64,291.12,0,279.62
13571,2010-06-01,2010-06,22,5,935.23,0.0,151,100.2,96,187.046,0,739.82
13573,2010-06-01,2010-06,80,1,81.85,0.0,0,42.0,8,81.85,1,0.0
13576,2010-06-01,2010-06,17,6,2736.8,0.25,156,197.16666666666666,74,456.1333333333334,0,885.6
13577,2010-06-01,2010-06,41,4,624.48,0.3333333333333333,126,68.75,28,156.12,0,314.99
13579,2010-06-01,2010-06,102,1,383.55,0.0,0,295.0,27,383.55,1,0.0
13582,2010-06-01,2010-06,60,1,77.5,0.0,0,34.0,3,77.5,1,0.0
13583,2010-06-01,2010-06,122,1,664.001,0.0,0,372.0,43,664.001,1,0.0
13584,2010-06-01,2010-06,118,1,1.3,0.5,0,2.0,1,1.3,0,248.75
13585,2010-06-01,2010-06,21,2,366.17,0.3333333333333333,160,341.5,21,183.085,0,318.37
13587,2010-06-01,2010-06,106,1,568.3,0.0,0,276.0,10,568.3,1,0.0
13589,2010-06-01,2010-06,22,2,428.55,0.0,154,55.5,20,214.275,0,224.04
13590,2010-06-01,2010-06,48,4,1388.78,0.2,132,272.0,100,347.195,0,486.33
13591,2010-06-01,2010-06,26,3,653.8100000000001,0.25,141,64.33333333333333,28,217.9366666666667,1,0.0
13593,2010-06-01,2010-06,54,4,1288.33,0.2,35,138.25,84,322.0825,0,1577.53
13595,2010-06-01,2010-06,22,2,745.03,0.0,66,163.0,108,372.515,0,73.19
13598,2010-06-01,2010-06,22,3,391.38,0.0,72,59.333333333333336,30,130.46,0,218.04
13599,2010-06-01,2010-06,3,6,2909.12,0.4,177,315.5,72,484.8533333333333,1,0.0
13600,2010-06-01,2010-06,77,1,298.9,0.0,0,275.0,22,298.9,1,0.0
13602,2010-06-01,2010-06,3,1,169.38,0.0,0,58.0,11,169.38,1,0.0
13604,2010-06-01,2010-06,101,1,717.62,0.5,0,242.0,21,717.62,1,0.0
13605,2010-06-01,2010-06,14,1,169.89,0.0,0,130.0,17,169.89,1,0.0
13609,2010-06-01,2010-06,36,1,167.35,0.0,0,19.0,7,167.35,1,0.0
13610,2010-06-01,2010-06,12,4,722.9300000000001,0.2,133,76.25,109,180.73250000000002,0,83.53999999999999
13611,2010-06-01,2010-06,53,3,781.87,0.25,126,140.33333333333334,54,260.62333333333333,0,700.29
13612,2010-06-01,2010-06,75,1,818.29,0.0,0,444.0,50,818.29,1,0.0
13613,2010-06-01,2010-06,69,2,627.5,0.0,34,117.0,27,313.75,1,0.0
13615,2010-06-01,2010-06,7,3,1739.97,0.0,115,263.0,83,579.99,0,1748.57
13616,2010-06-01,2010-06,11,2,288.1,0.0,122,87.5,31,144.05,1,0.0
13619,2010-06-01,2010-06,117,1,102.74000000000001,0.0,0,41.0,21,102.74000000000001,0,128.95
13622,2010-06-01,2010-06,139,1,658.95,0.5,0,379.0,32,658.95,1,0.0
13623,2010-06-01,2010-06,130,2,1050.04,0.5,49,210.0,88,525.02,0,384.05
13625,2010-06-01,2010-06,39,1,301.26,0.0,0,144.0,21,301.26,1,0.0
13627,2010-06-01,2010-06,83,1,304.4,0.5,0,134.0,16,304.4,0,303.03
13628,2010-06-01,2010-06,119,1,310.14,0.0,0,106.0,16,310.14,1,0.0
13629,2010-06-01,2010-06,13,3,1980.0,0.0,95,400.0,5,660.0,0,1485.0
13632,2010-06-01,2010-06,19,2,881.99,0.3333333333333333,35,155.5,41,440.995,1,0.0
13634,2010-06-01,2010-06,17,5,1804.91,0.16666666666666666,123,128.6,75,360.982,0,392.7
13635,2010-06-01,2010-06,167,2,797.15,0.3333333333333333,14,238.5,38,398.575,1,0.0
13640,2010-06-01,2010-06,54,1,405.0,0.0,0,108.0,4,405.0,1,0.0
13641,2010-06-01,2010-06,83,5,1016.47,0.2857142857142857,93,219.6,41,203.294,1,0.0
13643,2010-06-01,2010-06,27,3,551.5500000000001,0.5714285714285714,147,52.333333333333336,18,183.85000000000002,0,135.42000000000002
13647,2010-06-01,2010-06,8,2,832.1999999999999,0.0,37,272.0,30,416.09999999999997,0,561.36
13648,2010-06-01,2010-06,38,3,952.4,0.0,142,183.33333333333334,57,317.46666666666664,0,451.82
13650,2010-06-01,2010-06,13,2,1093.81,0.0,112,288.0,48,546.905,0,47.25
13652,2010-06-01,2010-06,95,1,393.96000000000004,0.0,0,349.0,28,393.96000000000004,1,0.0
13654,2010-06-01,2010-06,89,2,258.68,0.0,91,66.0,11,129.34,0,484.34999999999997
13655,2010-06-01,2010-06,32,2,580.58,0.3333333333333333,2,142.0,28,290.29,1,0.0
13656,2010-06-01,2010-06,38,1,325.15,0.0,0,187.0,16,325.15,0,374.05
13658,2010-06-01,2010-06,115,1,982.26,0.6666666666666666,0,391.0,53,982.26,0,1723.27
13659,2010-06-01,2010-06,11,6,2508.4900000000002,0.25,92,211.83333333333334,104,418.0816666666667,0,519.04
13661,2010-06-01,2010-06,46,1,325.24,0.0,0,118.0,17,325.24,1,0.0
13662,2010-06-01,2010-06,101,2,300.47,0.3333333333333333,0,94.5,22,150.235,0,428.68
