Customer ID,ultima_compra,primera_compra,Frequency,Monetary,Recency
12716,2011-12-06 08:55:00,2011-07-29 13:28:00,2,1053.49,3
12717,2011-07-11 14:47:00,2010-04-28 14:34:00,3,1308.91,150
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,1,238.25,70
12719,2011-12-04 13:45:00,2011-10-05 14:50:00,2,644.95,4
12720,2011-12-07 08:03:00,2010-07-21 09:46:00,30,8260.67,2
12721,2011-11-08 12:13:00,2010-08-25 11:07:00,8,4013.08,31
12722,2011-09-15 14:50:00,2011-07-12 11:55:00,4,997.63,84
12723,2011-12-06 10:19:00,2011-10-05 15:52:00,5,725.07,3
12724,2011-12-04 16:02:00,2010-06-22 14:00:00,7,2317.52,4
12725,2010-12-03 15:45:00,2010-05-04 13:59:00,4,2694.56,370
12726,2011-11-11 13:35:00,2010-03-25 16:25:00,11,4014.6,27
12727,2011-11-29 11:46:00,2010-02-23 09:54:00,10,5679.53,10
12728,2011-09-29 15:31:00,2010-11-21 11:34:00,5,1070.17,70
12729,2011-08-18 11:40:00,2011-08-18 11:40:00,1,453.01,113
12730,2010-07-06 12:19:00,2010-07-06 12:19:00,1,829.25,521
12731,2011-11-16 11:59:00,2010-03-02 09:23:00,17,25775.71,23
12732,2011-06-13 11:33:00,2011-06-13 11:33:00,1,236.26000000000002,179
12733,2011-04-19 16:19:00,2010-01-19 13:23:00,4,2424.87,233
12734,2010-12-22 12:47:00,2010-11-12 13:26:00,3,639.65,352
12735,2011-01-28 13:37:00,2011-01-06 14:26:00,2,779.5699999999999,314
12736,2011-01-11 07:57:00,2011-01-11 07:57:00,1,234.0,332
12737,2010-07-29 12:29:00,2010-07-29 12:27:00,2,3710.5,498
12738,2010-12-02 18:27:00,2010-12-02 18:27:00,1,310.7,371
12739,2011-09-22 13:00:00,2010-11-10 14:27:00,4,2726.73,77
12740,2011-10-07 10:44:00,2011-10-07 10:44:00,1,427.6,63
12741,2010-06-28 14:36:00,2010-06-24 16:24:00,2,406.07,528
12742,2010-03-24 12:43:00,2010-03-24 12:43:00,1,1201.52,625
12743,2011-07-28 16:21:00,2011-07-28 16:06:00,2,546.43,133
12744,2011-10-19 11:18:00,2010-04-27 16:19:00,11,25317.06,51
12745,2010-08-10 10:14:00,2010-01-26 16:22:00,3,925.41,486
12746,2010-06-17 10:41:00,2010-06-17 10:41:00,1,254.55,540
12747,2011-12-07 14:34:00,2009-12-07 13:23:00,26,9276.539999999999,1
12748,2011-12-09 12:20:00,2009-12-04 17:31:00,336,56599.39,0
12749,2011-12-06 09:56:00,2010-07-06 15:05:00,9,6897.36,3
12750,2011-08-03 09:13:00,2011-08-03 09:13:00,1,275.88,128
12751,2010-09-21 12:49:00,2010-09-21 12:49:00,1,268.27,444
12752,2011-09-19 13:32:00,2011-09-19 13:32:00,1,4366.78,80
12753,2011-11-17 10:52:00,2010-12-12 11:44:00,6,21429.39,22
12754,2011-04-18 09:00:00,2011-02-04 10:31:00,3,3010.74,235
12755,2011-03-04 12:42:00,2010-01-15 11:57:00,11,9030.66,280
12756,2011-09-14 09:31:00,2011-09-14 09:31:00,1,112.07999999999998,86
12757,2011-11-24 12:30:00,2011-05-12 19:01:00,13,7857.1,15
12758,2011-08-15 10:22:00,2009-12-01 14:40:00,7,9903.24,116
12759,2011-10-18 14:49:00,2009-12-04 10:47:00,8,5020.74,51
12760,2010-09-10 08:50:00,2010-09-10 08:50:00,1,347.8,455
12761,2010-09-08 12:17:00,2010-09-01 10:47:00,2,782.95,457
12762,2011-12-02 10:23:00,2011-11-14 14:23:00,2,1898.52,7
12763,2011-07-24 14:12:00,2010-12-05 15:46:00,2,814.16,137
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1693.88,316
12765,2010-08-24 13:51:00,2010-03-08 09:43:00,6,1404.58,471
12766,2011-12-06 08:46:00,2010-10-28 09:29:00,9,10068.28,3
12767,2010-11-29 09:38:00,2010-11-29 09:38:00,1,949.82,375
12768,2010-09-15 12:08:00,2010-09-15 12:08:00,1,168.69000000000003,450
12769,2011-04-15 10:25:00,2011-04-15 10:25:00,1,1143.6,238
12770,2011-05-13 09:33:00,2010-09-09 11:43:00,2,3246.45,210
12771,2010-08-11 11:51:00,2010-08-11 11:51:00,1,282.3,485
12772,2011-10-11 09:19:00,2011-10-11 09:19:00,1,892.47,59
12773,2010-05-24 17:30:00,2010-05-24 17:30:00,1,124.25,563
12774,2010-06-22 10:38:00,2010-06-22 10:38:00,1,98.7,535
12775,2011-11-22 16:33:00,2010-10-26 14:24:00,7,1686.12,16
12776,2010-02-10 12:11:00,2010-02-10 12:11:00,1,55.5,667
12777,2010-09-08 11:35:00,2010-09-08 11:35:00,1,519.45,457
12778,2011-11-20 11:30:00,2010-04-16 09:57:00,9,1775.68,19
12779,2011-11-02 11:43:00,2009-12-03 07:25:00,14,6722.2699999999995,37
12780,2010-04-20 09:40:00,2010-04-20 09:40:00,1,337.4,598
12781,2011-10-07 10:37:00,2011-02-28 08:43:00,2,826.74,63
12782,2011-12-05 09:16:00,2010-07-08 13:31:00,11,4618.24,4
12783,2011-12-07 15:56:00,2011-09-25 15:35:00,6,2225.91,1
12784,2011-11-30 15:38:00,2010-06-28 13:06:00,3,1804.75,8
12785,2010-12-10 13:48:00,2009-12-08 13:56:00,3,1100.4,363
12786,2010-04-09 12:12:00,2010-04-09 12:12:00,1,728.5,609
12787,2011-11-30 08:44:00,2010-10-22 14:57:00,4,862.18,9
12788,2010-09-02 14:21:00,2010-06-29 13:05:00,4,444.9,462
12789,2011-10-05 13:34:00,2010-01-15 12:06:00,3,273.35,64
12790,2011-05-31 14:14:00,2010-10-25 13:04:00,2,591.85,191
12791,2010-12-01 11:27:00,2010-03-25 17:29:00,6,1056.1100000000001,373
12792,2011-03-28 11:36:00,2010-06-23 10:49:00,2,827.01,256
12793,2011-01-09 12:12:00,2010-11-03 13:05:00,3,1017.33,334
12794,2011-10-17 14:54:00,2011-09-02 12:01:00,2,860.41,52
12795,2011-11-21 10:27:00,2011-11-21 10:27:00,1,430.48,18
12796,2010-03-21 15:49:00,2010-03-21 15:49:00,1,381.0,627
12797,2010-12-09 10:55:00,2010-10-11 12:53:00,2,806.11,365
12798,2011-11-29 15:52:00,2010-10-14 12:27:00,4,8510.93,9
12799,2010-06-28 15:57:00,2010-06-28 15:57:00,1,219.35,528
12800,2010-08-26 14:11:00,2010-02-01 11:02:00,3,584.25,469
12801,2010-07-27 09:38:00,2010-07-27 09:38:00,1,1071.82,500
12802,2011-06-06 09:36:00,2010-05-25 09:34:00,7,2416.42,186
12803,2010-11-11 14:57:00,2010-11-11 14:57:00,1,1092.81,392
12804,2010-08-31 11:58:00,2010-07-27 13:52:00,2,327.02,465
12805,2010-11-23 12:27:00,2010-02-03 09:06:00,4,1434.95,381
12806,2010-09-30 13:34:00,2010-04-30 10:44:00,4,2878.96,434
12807,2010-11-21 14:21:00,2010-11-21 14:21:00,1,330.35,382
12808,2011-11-03 10:05:00,2010-09-03 10:24:00,5,906.1,36
12809,2011-06-15 10:51:00,2010-03-02 14:19:00,3,1755.94,177
12810,2010-06-23 10:53:00,2010-02-01 09:52:00,2,534.99,534
12811,2011-03-24 09:42:00,2010-10-08 12:20:00,5,1033.9,260
12812,2011-10-26 09:54:00,2011-10-26 09:54:00,1,229.64000000000001,44
12813,2010-07-26 09:50:00,2010-01-15 16:52:00,3,1687.8,501
12814,2011-08-30 12:11:00,2011-08-30 12:11:00,1,125.92,101
12815,2011-07-15 10:21:00,2011-05-25 13:34:00,2,1063.46,147
12816,2011-09-05 12:41:00,2011-06-16 13:24:00,2,572.2,95
12817,2011-03-03 16:28:00,2010-10-01 08:57:00,3,690.98,280
12818,2011-03-23 12:06:00,2011-03-23 12:06:00,1,1542.08,261
12819,2010-09-07 15:20:00,2010-09-07 15:20:00,1,540.52,457
12820,2011-12-06 15:12:00,2009-12-05 13:37:00,11,2689.52,2
12821,2011-05-09 15:51:00,2010-04-07 15:14:00,2,220.8,213
12822,2011-09-30 10:04:00,2011-09-13 13:46:00,2,948.88,70
12823,2011-09-26 07:35:00,2010-01-29 12:52:00,18,6501.5,74
12824,2011-10-11 12:49:00,2011-10-11 12:49:00,1,397.12,59
12825,2010-07-06 13:56:00,2010-03-08 10:17:00,2,518.63,520
12826,2011-12-07 10:25:00,2009-12-18 10:43:00,12,2955.75,2
12827,2011-12-04 12:17:00,2011-10-26 15:44:00,3,430.15000000000003,5
12828,2011-12-07 08:45:00,2011-08-01 16:16:00,6,1018.71,2
12829,2011-01-07 11:13:00,2010-06-07 15:04:00,3,385.3,336
12830,2011-11-02 11:54:00,2011-06-21 10:53:00,6,6814.64,37
12831,2011-03-22 13:02:00,2010-09-02 15:58:00,3,451.11,261
12832,2011-11-07 13:30:00,2011-09-02 13:48:00,2,383.03,31
12833,2011-07-17 13:46:00,2011-07-17 13:46:00,1,417.38,144
12834,2011-03-02 09:49:00,2011-03-02 09:49:00,1,312.38,282
12835,2010-10-08 10:59:00,2009-12-03 12:13:00,41,6043.31,427
12836,2011-10-11 15:10:00,2009-12-01 14:19:00,15,6585.62,58
12837,2011-06-19 16:07:00,2010-05-19 15:10:00,2,688.41,172
12838,2011-11-06 12:20:00,2010-04-26 09:59:00,10,3398.48,33
12839,2011-12-07 12:33:00,2009-12-07 09:18:00,26,10071.73,2
12840,2011-07-19 09:29:00,2010-02-03 14:51:00,7,4041.97,143
12841,2011-12-05 11:13:00,2010-07-08 15:38:00,40,7540.68,4
12842,2011-09-30 15:33:00,2009-12-02 08:15:00,4,1917.99,69
12843,2011-10-05 12:09:00,2009-12-13 11:41:00,30,6588.41,65
12844,2011-11-10 13:31:00,2010-04-25 11:51:00,4,648.6,28
12845,2011-03-17 13:34:00,2011-02-22 14:10:00,4,354.09,266
12846,2010-01-26 16:29:00,2010-01-26 16:29:00,1,15.58,681
12847,2011-11-17 13:16:00,2010-11-17 12:44:00,2,1636.8999999999999,21
12848,2010-02-02 12:45:00,2010-02-02 12:45:00,1,208.0,675
12849,2011-11-08 13:41:00,2010-04-27 13:44:00,6,3090.56,30
12850,2010-09-20 12:26:00,2010-09-20 12:26:00,1,330.0,445
12851,2011-09-04 12:41:00,2010-08-19 15:13:00,2,284.13,96
12852,2011-02-18 08:47:00,2011-02-18 08:47:00,1,311.55,294
12853,2011-07-28 11:29:00,2010-02-05 11:57:00,11,3907.5,134
12854,2011-09-22 12:15:00,2009-12-11 12:55:00,7,2994.02,78
12855,2010-12-02 09:37:00,2010-11-02 18:16:00,4,650.9399999999999,372
12856,2011-12-02 10:52:00,2011-10-07 12:38:00,6,2179.93,7
12857,2011-05-13 10:20:00,2010-01-25 15:37:00,6,3688.0,210
12858,2010-11-21 12:55:00,2010-11-21 12:55:00,1,177.92,382
12859,2010-09-07 12:20:00,2010-09-07 12:20:00,1,575.1,458
12860,2010-01-15 15:22:00,2010-01-15 15:22:00,1,55.47,692
12861,2010-03-30 11:39:00,2010-03-30 11:39:00,1,68.25,619
12862,2010-10-10 11:47:00,2010-08-01 15:20:00,2,1008.3199999999999,425
12863,2011-10-18 14:15:00,2010-04-29 13:54:00,6,2792.5499999999997,51
12864,2011-07-24 13:03:00,2010-07-19 17:22:00,2,299.57,137
12865,2011-11-13 14:31:00,2010-08-20 12:20:00,4,3323.47,25
12866,2011-03-01 14:11:00,2010-07-25 11:37:00,3,1227.35,282
12867,2011-11-13 15:30:00,2009-12-16 16:25:00,13,7913.29,25
12868,2011-06-07 10:42:00,2010-11-12 10:05:00,8,2247.06,185
12869,2010-01-27 12:10:00,2010-01-27 12:10:00,1,337.66999999999996,681
12870,2010-11-29 13:42:00,2010-03-25 14:32:00,3,1676.95,374
12871,2011-09-16 15:07:00,2010-09-26 10:34:00,3,744.02,83
12872,2011-01-17 10:52:00,2009-12-03 20:03:00,12,3685.4900000000002,326
12873,2011-03-02 14:58:00,2010-01-27 09:50:00,3,2027.3,281
12874,2010-11-19 15:23:00,2010-06-03 12:51:00,2,948.42,384
12875,2011-07-19 15:30:00,2010-01-11 12:37:00,5,1356.99,142
12876,2011-10-13 12:26:00,2010-04-28 13:26:00,4,4081.79,57
12877,2011-12-06 10:30:00,2010-01-18 10:23:00,20,2955.17,3
12878,2011-04-17 13:07:00,2011-03-18 14:02:00,2,854.99,235
12879,2011-10-26 12:24:00,2011-09-09 12:11:00,3,573.22,44
12880,2010-11-23 10:50:00,2010-05-14 11:57:00,2,640.13,381
12881,2011-03-09 11:44:00,2011-03-09 11:44:00,1,298.0,275
12882,2011-11-30 16:18:00,2011-11-06 11:22:00,2,1463.04,8
12883,2011-11-15 09:32:00,2011-09-11 15:18:00,4,703.47,24
12884,2011-09-12 13:10:00,2011-09-12 13:10:00,1,309.05,87
12885,2011-10-07 13:40:00,2011-08-08 11:45:00,3,1175.22,62
12886,2011-10-03 10:09:00,2011-05-04 11:21:00,2,1378.4,67
12887,2010-11-21 11:18:00,2010-11-21 11:18:00,1,222.4,383
12888,2011-05-09 16:02:00,2011-03-29 14:31:00,2,354.12,213
12889,2010-11-23 16:08:00,2010-07-25 14:32:00,4,385.46000000000004,380
12890,2011-11-15 17:26:00,2010-11-17 14:05:00,2,717.27,23
12891,2011-06-07 12:31:00,2010-02-18 14:32:00,11,840.5,185
12892,2010-11-08 09:51:00,2010-11-08 09:51:00,1,263.38,396
12893,2011-11-09 12:34:00,2011-11-09 12:34:00,1,188.14,30
12894,2010-05-13 14:47:00,2010-05-13 14:47:00,1,157.35,574
12895,2011-10-28 13:51:00,2011-09-14 08:35:00,2,372.8,41
12897,2011-05-19 12:13:00,2010-06-14 11:58:00,4,514.25,204
12898,2010-09-02 08:08:00,2010-02-18 12:36:00,2,310.96000000000004,463
12899,2010-10-22 09:53:00,2010-10-22 09:53:00,1,366.4,413
12900,2010-10-13 15:17:00,2010-10-13 15:17:00,1,340.33,421
12901,2011-12-01 10:07:00,2011-03-14 10:41:00,28,17654.54,8
12902,2011-03-20 12:06:00,2011-03-20 12:06:00,1,138.68,264
12903,2010-10-07 12:39:00,2010-10-07 12:39:00,1,833.53,428
12904,2011-11-21 14:34:00,2011-06-20 13:18:00,2,509.58,17
12905,2010-05-12 10:05:00,2010-01-26 14:06:00,2,1018.42,576
12906,2011-11-28 09:55:00,2011-09-22 15:03:00,5,2919.81,11
12907,2010-11-09 12:08:00,2010-08-02 14:33:00,2,508.91,395
12908,2011-06-16 15:39:00,2010-03-19 15:59:00,5,1776.0,175
12909,2011-10-31 12:43:00,2010-02-24 12:14:00,8,3103.19,39
12910,2011-11-16 14:28:00,2010-03-28 13:10:00,13,5796.52,22
12911,2010-06-06 12:13:00,2010-06-06 12:13:00,1,1680.47,551
12912,2011-12-07 08:55:00,2011-10-30 11:35:00,5,1662.3,2
12913,2011-12-05 12:11:00,2009-12-01 12:18:00,13,6700.860000000001,4
12914,2010-11-04 12:28:00,2010-11-04 12:28:00,1,223.98,400
12915,2011-07-14 11:34:00,2010-04-29 19:36:00,4,1174.75,148
12916,2011-07-24 10:35:00,2010-01-24 11:26:00,7,4654.0199999999995,138
12917,2011-08-03 16:42:00,2009-12-09 14:22:00,6,4359.2,127
12918,2010-03-23 15:22:00,2010-03-23 15:22:00,1,10953.5,625
12919,2011-12-01 13:47:00,2011-06-23 09:22:00,6,1335.19,7
12920,2011-11-22 15:05:00,2009-12-14 15:58:00,4,488.09000000000003,16
12921,2011-11-30 16:22:00,2009-12-01 13:43:00,74,35921.04,8
12922,2011-07-01 15:35:00,2011-07-01 15:35:00,1,405.38,160
12923,2011-10-06 16:20:00,2010-05-13 14:55:00,3,789.87,63
12924,2011-09-12 13:55:00,2009-12-09 12:40:00,12,2469.4,87
12925,2011-12-05 11:11:00,2010-04-26 10:32:00,3,729.3299999999999,4
12926,2010-10-24 15:57:00,2009-12-14 14:35:00,4,1548.46,410
12927,2010-11-10 10:02:00,2010-11-10 10:02:00,1,197.31,394
12928,2011-11-04 14:24:00,2010-06-08 10:16:00,12,4304.89,34
12929,2011-02-01 12:08:00,2011-02-01 12:08:00,1,117.85,311
12930,2011-09-22 15:18:00,2011-06-21 13:25:00,2,415.8,77
12931,2011-11-18 12:39:00,2009-12-01 11:46:00,57,92347.34,21
12932,2010-06-18 14:22:00,2010-02-10 08:46:00,8,1698.56,538
12933,2011-11-15 16:38:00,2009-12-10 16:39:00,8,1687.03,23
12934,2009-12-03 10:51:00,2009-12-03 10:51:00,1,181.65,736
12935,2011-12-07 17:25:00,2010-04-11 15:59:00,15,4243.86,1
12936,2011-11-22 17:32:00,2011-09-22 13:51:00,4,1063.9,16
12937,2011-11-24 15:05:00,2009-12-03 15:43:00,9,3097.61,14
12938,2011-11-14 11:21:00,2011-11-14 11:21:00,1,114.14,25
12939,2011-10-06 14:33:00,2010-01-12 11:27:00,20,25264.8,63
12940,2011-10-16 12:09:00,2011-09-13 10:16:00,2,913.54,54
12941,2009-12-15 13:12:00,2009-12-15 13:12:00,1,377.49,723
12942,2011-07-31 14:39:00,2010-12-09 09:34:00,3,942.65,130
12943,2010-05-30 13:52:00,2010-04-13 11:03:00,2,496.5,557
12944,2011-11-04 11:04:00,2010-12-20 10:41:00,2,604.51,35
12945,2011-02-24 14:15:00,2010-02-21 15:18:00,2,900.11,287
12946,2010-09-29 10:14:00,2010-09-29 10:14:00,1,324.45,436
12947,2011-07-19 10:06:00,2010-12-01 16:21:00,6,1908.03,143
12948,2011-11-23 17:10:00,2009-12-02 12:28:00,9,2317.43,15
12949,2011-11-09 11:25:00,2009-12-03 15:56:00,22,15526.7,30
12950,2011-12-07 13:17:00,2011-11-15 13:48:00,3,1843.0,1
12951,2011-12-01 12:14:00,2010-01-10 12:43:00,15,3213.7200000000003,8
12952,2011-12-04 10:35:00,2011-09-22 16:37:00,4,1387.79,5
12953,2011-11-30 09:24:00,2010-07-05 13:37:00,2,828.8100000000001,9
12954,2010-03-11 10:16:00,2010-03-11 10:16:00,1,162.45,638
12955,2011-12-08 16:29:00,2011-03-17 09:03:00,11,4757.16,0
12956,2011-02-06 16:08:00,2009-12-15 19:03:00,4,521.89,305
12957,2011-11-30 09:53:00,2009-12-11 12:01:00,13,8706.97,9
12958,2010-11-04 16:16:00,2010-05-05 16:22:00,2,539.49,399
12959,2010-08-12 17:20:00,2010-08-12 17:20:00,1,150.95,483
12960,2010-10-22 09:31:00,2010-02-16 13:32:00,4,1322.07,413
12961,2010-11-25 16:44:00,2010-11-25 16:44:00,1,211.99,378
12962,2011-12-02 15:55:00,2011-08-18 13:38:00,2,266.39,6
12963,2011-12-01 12:55:00,2010-07-08 14:45:00,12,3601.59,7
12964,2010-09-28 17:47:00,2010-09-28 17:47:00,1,132.24,436
12965,2011-09-11 15:31:00,2011-09-11 15:31:00,1,771.91,88
12966,2011-11-30 12:38:00,2011-11-30 12:38:00,1,160.18,9
12967,2010-12-16 19:10:00,2010-11-21 11:03:00,3,4306.92,357
12968,2011-08-19 15:44:00,2011-08-19 15:44:00,1,135.95,111
12969,2010-04-16 10:50:00,2010-04-16 10:50:00,1,122.45,602
12970,2011-12-02 14:30:00,2009-12-04 14:19:00,10,1524.97,6
12971,2011-12-06 12:20:00,2009-12-15 19:04:00,116,15972.79,3
12972,2010-10-22 08:41:00,2010-02-16 14:30:00,4,1161.2,413
12973,2010-10-22 10:14:00,2010-10-22 10:14:00,1,385.55,413
12974,2011-05-26 09:33:00,2010-05-23 11:45:00,2,408.95,197
12975,2010-09-29 09:46:00,2009-12-06 10:38:00,6,2100.09,436
12976,2011-05-12 09:55:00,2010-02-12 15:46:00,8,3156.38,211
12977,2011-07-06 16:40:00,2010-07-16 16:25:00,4,517.63,155
12978,2010-11-19 14:29:00,2009-12-10 12:10:00,5,2502.82,384
12979,2009-12-10 15:45:00,2009-12-10 15:45:00,1,517.7,728
12980,2011-07-05 09:34:00,2009-12-02 11:26:00,21,16245.78,157
12981,2011-11-10 12:00:00,2011-07-29 14:14:00,2,372.21999999999997,29
12982,2011-04-11 11:51:00,2010-04-12 13:50:00,8,2744.81,242
12983,2010-04-20 12:58:00,2010-04-20 12:58:00,1,490.08000000000004,597
12984,2011-11-21 12:37:00,2011-11-21 12:37:00,1,97.5,18
12985,2011-12-09 10:46:00,2011-11-11 12:44:00,2,1239.38,0
12986,2010-10-07 11:57:00,2010-01-21 10:45:00,10,2729.84,428
12987,2011-09-27 12:03:00,2010-01-20 09:57:00,5,1312.21,73
12988,2011-02-20 14:31:00,2011-02-20 14:31:00,1,535.32,291
12989,2011-12-06 15:28:00,2009-12-10 13:27:00,33,13551.75,2
12990,2011-11-08 13:01:00,2010-03-30 11:36:00,7,955.5,30
12991,2011-11-16 15:34:00,2010-11-15 13:43:00,3,764.82,22
12992,2009-12-14 16:46:00,2009-12-14 16:46:00,1,93.35000000000001,724
12993,2011-11-16 15:49:00,2010-02-18 10:35:00,8,1259.6299999999999,22
12994,2011-12-05 15:43:00,2011-03-16 08:31:00,3,974.4200000000001,3
12995,2011-09-15 15:44:00,2011-09-15 15:44:00,1,211.32,84
12996,2010-11-29 09:27:00,2010-11-29 09:27:00,1,355.5,375
12997,2011-11-17 15:47:00,2010-04-06 11:06:00,8,2110.91,21
12998,2010-08-04 08:05:00,2010-02-24 11:55:00,3,920.08,492
12999,2011-05-27 13:24:00,2011-04-08 10:26:00,3,455.88,195
13000,2011-08-25 10:43:00,2009-12-14 17:03:00,4,1032.5,106
13001,2011-12-05 14:51:00,2009-12-03 16:21:00,33,24172.100000000002,3
13002,2011-01-25 15:18:00,2010-10-01 11:58:00,3,414.13,317
13003,2011-08-26 10:50:00,2011-05-09 08:23:00,3,149.05,105
13004,2011-11-28 11:27:00,2009-12-15 09:44:00,36,11650.85,11
13005,2011-06-19 10:53:00,2010-09-08 12:52:00,4,999.68,173
13006,2011-10-14 13:49:00,2011-10-14 13:49:00,1,81.57,55
13007,2010-05-09 10:38:00,2010-05-09 10:38:00,1,175.25,579
13008,2011-01-20 14:24:00,2009-12-16 16:07:00,3,612.13,322
13009,2010-02-05 12:22:00,2010-02-05 12:22:00,1,234.0,672
13010,2010-11-30 15:09:00,2010-03-01 11:28:00,2,330.12,373
13011,2010-12-02 17:22:00,2010-12-02 17:22:00,1,101.10000000000001,371
13012,2011-11-30 13:05:00,2010-04-26 14:14:00,11,2972.83,8
13013,2011-12-08 15:01:00,2009-12-14 10:34:00,29,12625.77,0
13014,2011-11-29 12:27:00,2010-10-03 11:35:00,11,5381.08,10
13015,2011-10-17 13:19:00,2010-04-15 16:35:00,11,6586.42,52
13016,2011-09-27 14:08:00,2011-08-08 15:00:00,3,789.89,72
13017,2011-12-02 15:53:00,2011-12-02 15:53:00,1,204.0,6
13018,2011-11-23 13:28:00,2010-03-01 12:34:00,35,9763.16,15
13019,2010-11-25 14:56:00,2009-12-06 15:40:00,6,1229.95,378
13020,2010-05-26 11:12:00,2010-02-18 10:35:00,2,618.96,562
13021,2011-12-05 16:37:00,2009-12-05 12:02:00,17,4887.24,3
13022,2010-10-06 10:50:00,2010-10-06 10:50:00,1,65.3,429
13023,2011-10-06 16:27:00,2010-06-29 09:51:00,3,1449.03,63
13024,2010-08-26 09:42:00,2010-05-06 14:25:00,2,555.87,470
13025,2009-12-08 10:02:00,2009-12-08 10:02:00,1,323.39,731
13026,2011-12-08 16:58:00,2009-12-13 11:34:00,9,1733.08,0
13027,2011-08-18 09:39:00,2010-01-20 10:41:00,19,17335.2,113
13028,2011-11-17 11:10:00,2011-10-25 14:09:00,2,661.3199999999999,22
13029,2011-11-09 09:13:00,2010-07-04 13:46:00,5,1927.3,30
13030,2011-11-28 14:30:00,2010-12-06 14:31:00,2,1227.22,10
13031,2010-10-28 15:34:00,2010-06-03 14:57:00,5,3419.27,406
13032,2011-10-18 15:54:00,2010-09-05 14:01:00,9,2843.55,51
13033,2010-12-17 14:23:00,2010-10-06 09:37:00,2,220.55,356
13034,2011-10-16 12:21:00,2010-11-03 15:22:00,3,922.68,54
13035,2011-09-27 08:57:00,2010-10-04 15:41:00,3,1364.2,73
13036,2010-01-24 11:35:00,2010-01-24 11:35:00,1,307.1,684
13037,2011-07-24 15:46:00,2009-12-03 17:04:00,12,3914.9500000000003,137
13038,2011-09-20 14:37:00,2011-02-22 11:43:00,3,908.46,79
13039,2010-05-04 16:45:00,2009-12-17 16:43:00,4,1010.73,583
13040,2011-12-01 10:38:00,2011-11-06 13:53:00,2,676.99,8
13041,2010-09-15 11:44:00,2010-04-29 08:43:00,4,799.13,450
13042,2010-04-20 13:43:00,2009-12-07 15:42:00,3,1556.54,597
13043,2011-03-11 14:52:00,2011-03-11 14:52:00,1,516.42,272
13044,2011-02-21 15:20:00,2010-01-08 14:46:00,11,4853.9,290
13045,2011-09-01 15:04:00,2010-08-10 13:02:00,3,808.92,98
13046,2011-11-09 08:36:00,2010-09-09 13:09:00,3,949.25,30
13047,2011-11-08 12:06:00,2009-12-16 11:43:00,24,8795.16,31
13048,2011-11-25 13:23:00,2010-01-27 12:55:00,9,4084.21,13
13049,2011-10-06 15:31:00,2010-11-03 15:39:00,4,1408.24,63
13050,2011-11-25 09:18:00,2009-12-15 15:06:00,35,12344.53,14
13051,2010-05-10 09:14:00,2010-03-30 11:11:00,2,155.8,578
13052,2011-05-11 14:12:00,2010-02-23 12:31:00,7,3168.53,211
13053,2010-03-28 11:28:00,2010-03-28 11:28:00,1,127.65,621
13055,2011-09-22 14:26:00,2010-10-06 08:17:00,4,2321.11,77
13056,2010-06-06 14:10:00,2010-06-06 14:10:00,1,209.48,550
13057,2010-06-27 15:44:00,2010-03-18 12:14:00,3,722.09,529
13058,2011-11-15 12:43:00,2011-07-11 12:01:00,3,271.40000000000003,24
13059,2011-04-04 10:40:00,2010-03-31 12:23:00,10,2303.17,249
13060,2011-03-31 11:37:00,2011-03-31 11:37:00,1,307.53,253
13061,2011-09-28 16:04:00,2011-09-28 16:04:00,1,248.61,71
13062,2011-06-01 15:12:00,2011-06-01 15:12:00,1,346.98,190
13063,2010-08-16 12:27:00,2010-08-16 12:27:00,1,188.4,480
13064,2011-11-27 12:31:00,2010-04-27 10:08:00,6,1680.74,12
13065,2010-12-01 16:52:00,2010-06-10 11:44:00,5,1260.91,372
13066,2011-11-15 12:57:00,2011-11-07 17:06:00,2,470.8,23
13067,2011-09-18 13:38:00,2010-09-19 13:43:00,3,508.51,81
13068,2011-11-29 15:00:00,2011-01-24 08:20:00,2,344.0,9
13069,2011-12-09 08:39:00,2010-06-14 14:27:00,38,9683.13,0
13070,2011-05-31 13:45:00,2009-12-07 14:44:00,4,751.7,191
13071,2010-04-06 13:37:00,2010-04-06 13:37:00,1,129.22,611
13072,2011-03-18 08:12:00,2011-03-18 08:12:00,1,177.15,266
13073,2010-10-24 14:06:00,2010-09-28 09:27:00,2,418.08,410
13074,2010-07-16 16:53:00,2009-12-16 11:46:00,4,1378.74,510
13075,2011-08-02 10:19:00,2011-08-02 10:19:00,1,919.61,129
13076,2010-09-08 10:27:00,2010-09-08 10:27:00,1,135.4,457
13077,2011-12-08 19:24:00,2009-12-11 11:17:00,11,3064.67,0
13078,2011-12-06 15:36:00,2009-12-01 09:06:00,57,29532.45,2
13079,2011-12-05 16:53:00,2010-10-18 14:15:00,6,419.18,3
13080,2011-06-13 14:59:00,2010-04-09 13:07:00,4,280.73,178
13081,2011-11-28 10:54:00,2009-12-08 13:58:00,28,59205.15,11
13082,2011-08-05 16:16:00,2009-12-22 15:37:00,21,7335.75,125
13083,2011-12-05 15:01:00,2010-10-10 13:38:00,3,395.43,3
13084,2010-08-05 08:49:00,2010-08-05 08:49:00,1,122.39999999999999,491
13085,2011-07-05 12:11:00,2009-12-01 07:45:00,8,2433.28,157
13086,2010-11-22 10:28:00,2010-11-22 10:28:00,1,439.33000000000004,382
